ID,Lemma,POS,Synset_ID,Synset_Lemma (?),Definition,Definition' source,Example,Example' source,Original HurtLex Category,Stereotype,synset_category,synonyms_en,definition_en,definition_category,ERIS_score,aikia_offensive_score
EL2126,κλαυθμυρίζων,ADJ,,"['μοιρολογίστικος', 'θρηνωδός']","Ύφος κειμένου ή ομιλίας γεμάτο υπερβολικό κλάμα και αυτοοικτιρμό, δυσνόητο ή ενοχλητικό",,"Εφηύρε το σύγχρονο blues κιθάρας με τις διατηρημένες νότες και τον κλαυθμυρίζοντα τόνο.... πριν από τον BB, η blues κιθάρα ήταν αρκετά twangy.",,cds,,,"['whimpering', 'puling', 'maudlin']",whimpering (tone) : speech filled with self-pity,Behavioral_Trait,nan,
EL2282,κλέβω,VERB,,"['αρπάζω', 'ληστεύω', 'κάνω κλοπή', 'τσεπώνω']","παίρνω ξένη ιδιοκτησία χωρίς άδεια, με σκοπό να την κρατήσω",,username Ναι δεν κλέβει τηλέφωνα να επικοινωνεί με την γκομενα ουτε στήνει κλικες από την αρχή του παιχνιδιου,,re,,,"['steal', 'rob', 'snatch', 'pilfer']",take someone else's property without permission,Event,0.59,1.07
EL2282,κλέβω,VERB,,"['ξεζουμίζω', 'λαφυραγωγώ']","Πράξη κλοπής κατ’ επάγγελμα ή συνήθεια, συστηματικά και οργανωμένα",,"Η μάγισσα αυτή που μου 'χε κλέψει τον άντρα μου, μου 'κλεβε τώρα και το γιο μου!",,re,,,"['thieve', 'pilfer', 'plunder']",thieve : steal habitually or professionally,Repetitive_Action,0.59,1.17
EL1930,κλέφτης,NOUN,,"['κλέφτορας', 'ληστής', 'ποντικός', 'τσαντάκιας']",Άνδρας που ιδιοποιείται ξένα πράματα· μειωτικός όρος για ανέντιμο άτομο,,"username  που έχει δίκιο στο θέμα της τυπικής αμοιβής βασικά. Αλλά Ελλάδα τώρα, ξέρεις.. μέχρι κ θεό είχαμε που ήταν των κλεφτών κ των εμπόρων.",,cds,,,"['thief', 'robber', 'stealer', 'burglar']",person who illegally takes another's property,Person,0.7,0.51
EL1437,κλεψιά,NOUN,,"['κλοπή', 'αρπαγή', 'ληστεία', 'κλέψιμο']","Πράξη παράνομης αφαίρεσης ξένου πράγματος, συντελούμενη στιγμιαία, συνήθως με μυστικότητα ή βία, και τιμωρούμενη από τον νόμο",,"Συνήθως καθένας είχε δικό του κανάτι, χωρίς αυτό σημαίνει ότι δεν υπήρχαν και κρούσματα κλεψιάς.",,cds,,,"['theft', 'stealing', 'robbery', 'pilfering']",act of taking someone else's property unlawfully,Event,1.14,0.57
EL380,κλίκα,NOUN,,"['συμμορία', 'παρέα', 'υποομάδα', 'συνωμοτική ομάδα']",μικρή κλειστή ομάδα ατόμων με κοινά συμφέροντα που ενεργεί υπόγεια αποκλείοντας τους άλλους,,Είναι απίστευτο ότι κάθεται η μισή ομάδα και απολογείται που ψήφισαν παλτο Ρούβα και όχι η Ναυσικά που ψήφισε Τζο. Η δύναμη της κλίκας #survivorgr,,cds,,,"['clique', 'cabal', 'inner circle', 'gang']",secretive clique acting for its own benefit,Person,0.37,0.3
EL2041,κλόουν,NOUN,,"['γελωτοποιός', 'σαχλαμάρας', 'καραγκιόζης', 'κωμικός']",άτομο που φέρεται ανόητα ή γελοιοποιείται προκαλώντας γέλιο και χλευασμό,,Δεν ντρέπεστε να παριστάνετε τους κλόουν; Να πάτε στο τσίρκο να πιάσετε δουλειά.,,dmc,,,"['clown', 'buffoon', 'fool', 'jester']","person acting foolishly, a clown",Person,1.05,0.4
EL1438,κλοπή,NOUN,,"['κλεψιά', 'ληστεία', 'αρπαγή']",παράνομη αφαίρεση ξένης περιουσίας χωρίς συναίνεση του κατόχου,,"«Κι αν έρχονταν η γυναίκα με το γιο του και δεν μπορούσαν να μπουν;» «Θα τους έλεγε ότι έγινε απόπειρα κλοπής και άλλαξε τις κλειδαριές, για να είναι ήσυχος» του απαντάει ο Παπαδάκης.",,re,,,"['theft', 'stealing', 'robbery']",unlawful taking of someone else’s property,Event,1.07,0.33
EL1123,κοιλιόδουλος,ADJ,,"['λαίμαργος', 'φαγανός', 'καλοφαγάς', 'γαστρίμαργος']",άνθρωπος που υποτάσσεται στις γαστριμαργικές επιθυμίες και τρώει υπερβολικά,,"Είναι κι αυτός -να μη βασκαθεί- λαίμαργος και κοιλιόδουλος, σαν το μακαρίτη τον Αντώνη.",,svp,,,"['glutton', 'gourmand', 'greedy eater', 'food addict']",person enslaved to gluttony,Person,1.12,395
EL2172,κοινότοπος,ADJ,,"['τετριμμένος', 'ανιαρός', 'μπανάλ', 'βαρετός']",χαρακτηρισμός λόγου ή ιδέας που στερείται πρωτοτυπίας και επαναλαμβάνει φθαρμένα σχήματα,,Κρίτωνας Κούτσι: «Ο εθνικισμός στην Αλβανία είναι κοινότοπος»,,cds,,,"['trite', 'banal', 'commonplace', 'dull']","banal, lacking originality",Behavioral_Trait,0.42,
EL2172,κοινότοπος,ADJ,,"['τετριμμένος', 'κοινότυπος', 'ανιαρός']","Άτομο – ιδίως συγγραφέας, ομιλητής ή πολιτικός – του οποίου ο λόγος ή το έργο στερείται πρωτοτυπίας και επαναλαμβάνει τετριμμένες ιδέες, προκαλώντας πλήξη στο ακροατήριο.",,"Κοινότοπος δε λες τίποτα. Και στη προσπάθειά του κάθε μέρα να βρίσκει να γράφει κι από 4-5 εξυπνάδες, πράγμα αδύνατον για κάποιον τόσο ατάλαντο όσο αυτός, αναγκαστικά καταφεύγει στο τοξικό μίσος & στις σιχαμερές χοντράδες. Και στο βάθος ψυχολογικές ανάγκες που δεν είναι παρόντος.",,cds,,,"['banal', 'trite', 'cliched']",banal person : someone whose output is dull and unoriginal,Person,0.42,
EL752,κόκορας,NOUN,,"['ψωνισμένος', 'μαγκάκος', 'φουσκωτός', 'καυχησιάρης']",άντρας που επιδεικνύει υπερβολική αυτοπεποίθηση και προσβλητική θρασύτητα,,Καμάρωνε σαν κόκορας ο Τζόνυ.,,asm,,,"['braggart', 'show-off', 'cocky guy', 'swaggerer']","overconfident, swaggering man",Person,0.26,0.44
EL2251,κόλακας,NOUN,,"['γλείφτης', 'υποτακτικός', 'μαλαγάνας']",άτομο που επαινεί υπερβολικά και ανειλικρινώς για προσωπικό όφελος,,"Μη φοβάστε τους κόρακες,τους κόλακες να φοβάστε!!",,cds,,,"['flatterer', 'sycophant', 'toady', 'yes-man']",sycophant who flatters for gain,Person,0.51,628
EL598,κολοκύθα,NOUN,,"['χαζός', 'μπούφος', 'ζαβός', 'βλάκας']",υβριστικός χαρακτηρισμός για άτομο που θεωρείται χαζό ή ανίκανο,,"Παίζουν την κολοκυθιά, είναι εντελώς γελοίοι",,or,,,"['dummy', 'dunce', 'idiot', 'fool']",insult for someone deemed stupid,Person,0.07,0.52
EL598,κολοκύθα,NOUN,,"['σαχλαμάρες', 'ανοησίες', 'αρλούμπες']",Ασήμαντα ή άσχετα επιχειρήματα· λόγια χωρίς ουσία,,"κολοκύθια μάντολες γλυκειά μου! αλλού αυτά, στον #ανθρακέα αυτό είναι το κοινό σου",,or,,,"['nonsense', 'baloney', 'hogwash']",nonsense : irrelevant or silly talk,Event,0.07,
EL564,κομπασμός,NOUN,,"['καύχημα', 'αλαζονεία', 'αυταρέσκεια', 'υπεροψία']",ενοχλητική συνήθεια συνεχούς αυτοπροβολής και υπερβολικής καυχησιολογίας,,"username username Δεν σε βλέπω όμως να ζεις την ζωή σου σύμφωνα με την δική σου θρησκεία (την αθεΐα)! Μεγαλοστομίες, κομπασμοί , γενικεύσεις και υποδείξεις...",,svp,,,"['boasting', 'bragging', 'vaunting', 'arrogance']",habitual boasting and self-glorification,Repetitive_Action,0.47,0.37
EL564,κομπασμός,NOUN,,"['κομπασμοί', 'φανφάρες']","Πράξεις ή δηλώσεις καυχησιάς που διατυπώνονται δημόσια, συνήθως σε πολιτικό πλαίσιο",,"Γλάρωνε κι έσκυβε το φαλακρό του κεφαλάκι χαμηλά, για να μη δει ο Θεός τον κομπασμό του και τον τιμωρήσει.",,svp,,,"['boasts', 'brags', 'chest-thumping']",boasts (pl.) : public acts of bragging,Event,0.47,0.29
EL478,κομπαστής,NOUN,,"['καυχησιάρης', 'φαφλατάς', 'αλαζόνας', 'φλυαρόφανος']",πρόσωπο που μιλά διαρκώς με έπαρση για τις επιτυχίες του,,Θεσσαλός κομπαστής. Έχει παίξει σχεδόν 10 φορές με τον Εμμανουήλ και κομπάζει για τα ποσοστά του. #SurvivorGR,,cds,,,"['braggart', 'show-off', 'blowhard', 'boaster']",boastful person,Person,0.51,
EL874,κομπογιαννίτης,NOUN,,"['ψευτογιατρός', 'αγύρτης', 'θεραπευτής της συμφοράς', 'τσαρλατάνος']",Άτομο που παριστάνει τον ειδικό –κυρίως τον γιατρό– χωρίς επαρκείς γνώσεις· εξαπατά με ψευδοθεραπείες.,,Τι έχει να πει ο κάθε κομπογιαννίτης που συνεχίζει να μιλάει για μπόλια;;,,ddp,,,"['quack', 'charlatan', 'fake healer', 'snake-oil doctor']",quack doctor,Person,1.21,
EL969,κομφορμισμός,NOUN,,"['συμμορφωτισμός', 'προσαρμοστισμός', 'κοινωνική υποταγή', 'ομαδοποίηση']",τάση άκριτης αποδοχής και μίμησης των κοινωνικών κανόνων για λόγους αποδοχής,,Ενδιαφέρον στην εικόνα αυτή είναι ο κομφορμισμός που πηγάζει από την εξουσία. Η τρανσ ναύαρχος υπηρετεί το ναυτικό μας πυρηνικής θαλασσοκρατειρας υπερδύναμης που μπορεί να κάνει μπάρμπεκιου τον πλανήτη και λόγω αξιώματος ντύνεται σαν θεούσα θείτσα,,qas,,,"['conformism', 'conformity', 'social compliance', 'follow-the-crowd']",uncritical conformity to social norms,Repetitive_Action,0.3,
EL486,κομφορμιστικός,ADJ,,"['συμμορφωτικός', 'προσαρμοστικός', 'υποτακτικός', 'πλειοψηφικός']",που χαρακτηρίζεται από άκριτη συμμόρφωση στις επικρατούσες επιταγές,,Και η κομφορμιστικη ζωή μας συνεχίζεται....,,cds,,,"['conformist', 'unoriginal', 'mainstream', 'orthodox']",marked by conformist attitude,Behavioral_Trait,0.58,0.55
