Word,POS,Stereotype,Tag,Synset,Source,Glossa,Glossa EN,Lingua Glossa,Simona,Komal,Commenti Simona,Commenti Komal,Disagreement 3-0,Disagreement 1/2-0,agreement,Viviana,Valerio
marrone,n,no,asm,bn:00031485n,OMWN_IT,Non giusto o corretto// Azione errata non fatta intenzionalmente.// Azione equivoca o considerata errata.,A wrong action attributable to bad judgment or ignorance or inattention,it,,0,"attribuzione errata tra marrone e cose che non è corretta. 
",,,,TRUE,,
prosopopea,n,no,cds,bn:00061743n,OMWN_IT,Figura retorica.// Figura retorica,Representing an abstract quality or idea as a person or creature,it,0,2,,,,,FALSE,,0
bacchettone,n,yes,dmc,bn:00061885n,OMWN_IT,A self-righteous or sanctimonious person,A self-righteous or sanctimonious person,en,1,2,,,FALSE,FALSE,FALSE,,2
maiale,n,no,an,bn:00062354n,OMWN_IT,"Sus scrofa domesticus L., vulgo suino, anche detto maiale o porco è un suide addomesticato appartenente ai mammiferi dell'ordine artiodattili suiformi.// Specie di mammifero addomesticato// Un maiale piccolo.",A young pig,it,1,0,,,,,FALSE,,1
malandrino,n,yes,dmc,bn:00062391n,OMWN_IT,Ladro da poco e che non usa violenza.// Ladro da poco e che non usa violenza,A thief who steals without using violence,it,2,3,,,,,FALSE,,3
satellite,n,no,qas,bn:00062776n,OMWN_IT,"Servitore, uomo di fiducia di una persona potente.// Servitore, uomo di fiducia di una persona potente",A person who follows or serves another,it,1,0,,,,,FALSE,,1
mascalzone,n,yes,dmc,bn:00013851n,OMWIKI,"Persona abbandonata dalla società, specialmente una persona senza casa permanente né mezzi di sostentamento.",A person who is deemed to be despicable or contemptible,it,3,3,,,,,TRUE,,
mascalzone,n,no,cds,bn:00013851n,OMWIKI,"Persona abbandonata dalla società, specialmente una persona senza casa permanente né mezzi di sostentamento.",A person who is deemed to be despicable or contemptible,it,3,3,,,,,TRUE,,
intrigante,n,no,cds,bn:00063055n,OMWN_IT,A planner who draws up a personal scheme of action,A planner who draws up a personal scheme of action,en,1,0,,,,,FALSE,,1
contadino,n,no,qas,bn:00063057n,OMWN_IT,"Macchina agricola per arare il terreno, un tempo a trazione animale ora a trazione meccanica// L'aratro è uno strumento usato in agricoltura fin da tempi antichi per smuovere il terreno e prepararlo per successive lavorazioni o direttamente per la semina.// Strumento usato in agricoltura// Attrezzo agricolo tirato attraverso il terreno, al fine di solcarlo per la semina.",A farm tool having one or more heavy blades to break the soil and cut a furrow prior to sowing,it,1,0,,,,,FALSE,,0
mascalzone,n,yes,dmc,bn:00049305n,IWN,"Persona scaltra e talvolta poco onesta.// Persona scaltra e talvolta poco onesta// Persona che vive al di fuori della legalità, danneggiando la società.",A deceitful and unreliable scoundrel,it,3,3,,,,,TRUE,,
mascalzone,n,no,cds,bn:00049305n,OMWN_IT,"Persona scaltra e talvolta poco onesta.// Persona scaltra e talvolta poco onesta// Persona che vive al di fuori della legalità, danneggiando la società.",A deceitful and unreliable scoundrel,it,3,3,,duplicato,,,TRUE,,
mascalzone,n,yes,dmc,bn:00069789n,OMWN_IT,"Uomo dall'aspetto poco rassicurante, dall'espressione equivoca o minacciosa.// Uomo dall'aspetto poco rassicurante, dall'espressione equivoca o minacciosa",A wicked or evil person; someone who does evil deliberately,it,3,3,,,,,TRUE,,
mascalzone,n,no,cds,bn:00069789n,IWN,"Uomo dall'aspetto poco rassicurante, dall'espressione equivoca o minacciosa.// Uomo dall'aspetto poco rassicurante, dall'espressione equivoca o minacciosa",A wicked or evil person; someone who does evil deliberately,it,3,3,,duplicato,,,TRUE,,
mascalzone,n,yes,dmc,bn:00011025n,IWN,"Persona spregevole, villana o malvagia.// Persona spregevole, villana o malvagia",Someone who is morally reprehensible,it,3,3,,,,,TRUE,,
mascalzone,n,no,cds,bn:00011025n,IWN,"Persona spregevole, villana o malvagia.// Persona spregevole, villana o malvagia",Someone who is morally reprehensible,it,3,3,,,,,TRUE,,
asta,n,no,asm,bn:00063293n,OMWN_IT,"Barra di materiale vario.// Barra di materiale vario// Pezzo solido di legno, metallo ecc. che viene fissato nel terreno, in particolare per supportare qualcosa.",A long (usually round) rod of wood or metal or plastic,it,1,0,,,FALSE,TRUE,FALSE,,1
masnada,n,no,cds,bn:00055408n,OMWN_IT,A disorderly crowd of people,A disorderly crowd of people,en,3,3,,,,,TRUE,,
povero,n,yes,is,bn:00063547n,WIKT,People without possessions or wealth (considered as a group),People without possessions or wealth (considered as a group),en,1,0,,,,,FALSE,,1
masnada,n,no,cds,bn:14561906n,WIKI,"Le compagnie di ventura erano truppe mercenarie utilizzate nel medioevo, formate dai cosiddetti soldati di ventura, organizzate e guidate da un condottiero, generalmente detto capitano di ventura.",,it,0,0,,,,,TRUE,,
masnadiero,n,no,cds,bn:00008314n,OMWN_IT,An armed thief who is (usually) a member of a band,An armed thief who is (usually) a member of a band,en,3,3,,,,,TRUE,,
masnadiero,n,no,cds,bn:00069789n,IWN,"Uomo dall'aspetto poco rassicurante, dall'espressione equivoca o minacciosa.// Uomo dall'aspetto poco rassicurante, dall'espressione equivoca o minacciosa",A wicked or evil person; someone who does evil deliberately,it,3,3,,,,,TRUE,,
massa,n,no,cds,bn:00008985n,OMWN_IT,Grande quantità di cose;gran quantità.// Gran quantità// Grande numero o quantità di cose non poste in pila.,(often followed by `of') a large number or amount or extent,it,0,0,,,,,TRUE,,
meschino,n,yes,is,bn:00063548n,OMWN_IT,"Uomo piccolo, di aspetto misero e trasandato o di scarse qualità morali e intellettuali.// Uomo piccolo, di aspetto misero e trasandato o di scarse qualità morali e intellettuali",Someone you feel sorry for,it,2,3,,,,,FALSE,,3
miserabile,n,yes,is,bn:00063548n,IWN,"Uomo piccolo, di aspetto misero e trasandato o di scarse qualità morali e intellettuali.// Uomo piccolo, di aspetto misero e trasandato o di scarse qualità morali e intellettuali",Someone you feel sorry for,it,1,2,,,,,FALSE,,2
omiciattolo,n,yes,dmc,bn:00063548n,OMWN_IT,"Uomo piccolo, di aspetto misero e trasandato o di scarse qualità morali e intellettuali.// Uomo piccolo, di aspetto misero e trasandato o di scarse qualità morali e intellettuali",Someone you feel sorry for,it,1,3,,,,,FALSE,,3
omiciattolo,n,no,cds,bn:00063548n,IWN,"Uomo piccolo, di aspetto misero e trasandato o di scarse qualità morali e intellettuali.// Uomo piccolo, di aspetto misero e trasandato o di scarse qualità morali e intellettuali",Someone you feel sorry for,it,1,3,,duplicato,,,FALSE,,3
massa,n,no,cds,bn:00029429n,OMWN_IT,"La messa a terra, in ingegneria elettrica, è l'insieme di azioni e sistemi volti a portare un elemento metallico al potenziale elettrico del terreno.// Nei datasheet e negli schemi elettrici come potenziale di riferimento comune e a cui si assegna il valore di zero volt// Nodo di un sistema elettrico che viene utilizzato come potenziale di riferimento per tutti gli altri nodi del sistema.","A connection between an electrical device and a large conducting body, such as the earth (which is taken to be at zero voltage)",it,0,0,,,,,TRUE,,
divulgazione,n,no,qas,bn:00063589n,IWN,Trattazione di materie specialistiche in termini accessibili al grande pubblico,The act of making something attractive to the general public,it,1,0,,,,,FALSE,,0
massa,n,no,cds,bn:00013874n,WIKIDATA,Grande quantità di persone.,An informal body of friends,it,0,0,,,,,TRUE,,
massa,n,no,cds,bn:00049842n,WNTR,A large continuous extent of land,A large continuous extent of land,en,0,0,"dovrebbe essere massa continentale
",,,,TRUE,,
massa,n,no,cds,bn:00053662n,OMWN_IT,"Quantità di materia presente in un corpo// In fisica classica, la massa è una grandezza fisica dei corpi materiali, cioè una loro proprietà, che ne determina il comportamento dinamico quando sono soggetti all'influenza di forze esterne.// Una proprietà fisica dei corpi.// Grandezza fisica// Quantità totale di materia in oggetto, determinata dalla gravità o dall'inerzia di tale oggetto.",The property of a body that causes it to have weight in a gravitational field,it,0,0,,,,,TRUE,,
divulgatore,n,no,cds,bn:00063590n,WNTR,Someone who makes attractive to the general public,Someone who makes attractive to the general public,en,1,0,,,,,FALSE,,0
porco,n,no,an,bn:00063606n,OMWN_IT,La carne di maiale come cibo.// La carne di maiale come cibo// Carne di maiale.,Meat from a domestic hog or pig,it,0,1,,,,,FALSE,,0
massa,n,no,cds,bn:00053699n,WNTR,A shot in billiards made by hitting the cue ball with the cue held nearly vertically; the cue ball spins around another ball before hitting the object ball,A shot in billiards made by hitting the cue ball with the cue held nearly vertically; the cue ball spins around another ball before hitting the object ball,en,,0,"non massa ma massé, sicuramente attribuzione errata dovuta alla traduzione automatica",,,,TRUE,,
massa,n,no,cds,bn:00057267n,OMWN_IT,"Proliferazione patologica di cellule di nuova formazione che presentano una struttura profondamente aberrante// Crescita nuova o anormale, in particolare quella in cui la moltiplicazione delle cellule è incontrollata e progressiva.// Struttura globulare anomala palpabile o visibile.",An abnormal new mass of tissue that serves no purpose,it,0,0,,,,,TRUE,,
norcino,n,yes,pa,bn:00063621n,OMWN_IT,A vendor of pork and products made from pork,A vendor of pork and products made from pork,en,1,0,,,,,FALSE,,1
massa,n,no,cds,bn:08549273n,WIKIDATA,Son of Ishmael,,en,0,0,nome proprio,,,,TRUE,,
massa,n,no,cds,bn:08841693n,WIKI,"In elettrotecnica la massa è la scatola metallica di un apparato elettrico, che si comporta come una gabbia di Faraday, che in seguito ad un guasto dell'isolamento può andare a contatto con la tensione di rete ed essere pericolosa.// In elettronica ed elettrotecnica.",,it,0,0,,,,,TRUE,,
massa,n,no,cds,bn:08992254n,WIKI,Massa è una piccola frazione di Forlì.// Frazione del comune di Forlì,,it,0,0,nome proprio,,,,TRUE,,
portiere,n,yes,pa,bn:00063666n,OMWN_IT,A person employed to carry luggage and supplies,A person employed to carry luggage and supplies,en,1,0,,,,,FALSE,,1
patata,n,no,or,bn:00063852n,WNTR,Fungous disease causing dark warty spongy excrescences in the eyes of potato tubers,Fungous disease causing dark warty spongy excrescences in the eyes of potato tubers,en,1,0,Lo annoto forzatamente come 1 perché è una parte che può trovarsi nella patata (come una verruca) e potrebbe essere usato anche per inidicare una parte comunque malata o infetta di qualcosa o di un gruppo.,,,,FALSE,,0
massa,n,no,cds,bn:16515427n,WIKI,"I Masa sono un popolo del Ciad e del Camerun, stanziato principalmente lungo il fiume Logone.","Masa people, also called Masana, Banana, or Yagoua are an ethnic group localized in Cameroon and Chad.",it,,0,dovrebbe essere Masa,,,,TRUE,,
birbanteria,n,no,cds,bn:00064030n,IWN,Qualità di chi è birbante;qualità di chi e birbante.// Qualità di chi è birbante// Qualità di chi e birbante,The trait of indulging in disreputable pranks,it,1,2,"non è sempre negativa la connotazione di scherzo, birbanteria",,FALSE,FALSE,FALSE,,2
chiacchierone,n,yes,ddp,bn:00064032n,WNTR,Someone who speaks in a childish way,Someone who speaks in a childish way,en,1,2,,,,,FALSE,,1
massone,n,no,cds,bn:03161122n,WIKI,Il massone è un tipo di costruzione in terra cruda presente in Italia e diffusa in Abruzzo e nelle Marche fino all'inizio degli anni sessanta.// Costruita con blocchi di terra cruda,"Cob, cobb or clom is a natural building material made from sand, clay, water, some kind of fibrous or organic material and earth.",it,0,0,,,,,TRUE,,
maumau,n,yes,rci,**NotInBN***,,,,,,,,,,,,,
mazza,n,no,asm,bn:00015240n,OMWN_IT,"Bastone da passeggio o per altri usi, spesso con grosso pomo all'estremità superiore.// Bastone da passeggio o per altri usi, spesso con grosso pomo all'estremità superiore",A stick that people can lean on to help them walk,it,0,0,,,,,TRUE,,
mazza,n,no,asm,bn:00011475n,OMWIKI,"Randello corto e pesante con una testa arrotondata, utilizzato come arma.",A club used as a weapon,it,0,0,,,,,TRUE,,
presunzione,n,no,cds,bn:00064277n,WIKI,"La presunzione è un istituto giuridico del diritto italiano.// Ciò che si ritiene essere vero, l'accettazione di un fatto, opinione o affermazione come reale o vero nonostante la mancanza di prove forti o di conoscenza a sostegno.",(law) an inference of the truth of a fact from other facts proved or admitted or judicially noticed,it,1,0,,,,,FALSE,,0
mazza,n,no,asm,bn:00020042n,OMWN_IT,Un bastone da golf è uno strumento usato nel golf per colpire la palla.,Golf equipment used by a golfer to hit a golf ball,it,0,0,,,,,TRUE,,
mazza,n,no,asm,bn:00024312n,IWN,"Strumento di punizione.// Strumento di punizione// Randello corto e pesante con una testa arrotondata, utilizzato come arma.",A club that is used as a weapon,it,0,0,,,,,TRUE,,
mazza,n,no,asm,bn:00009042n,OMWN_IT,"Il manganello o sfollagente è un'arma contundente esclusivamente destinata all'offesa in dotazione esclusiva delle forze di polizia, ed utilizzato specificatamente come strumento antisommossa.// Randello corto e pesante con una testa arrotondata, utilizzato come arma.",A short stout club used primarily by policemen,it,0,0,,,,,TRUE,,
mazza,n,no,asm,bn:00008806n,WIKI,Bastone usato nel baseball// La mazza da baseball è un bastone di legno massiccio o di metallo cavo utilizzato nel gioco del baseball per colpire la palla.// Bastone utilizzato nel gioco del baseball,An implement used in baseball by the batter,it,0,0,,,,,TRUE,,
mazza,n,no,asm,bn:00052535n,OMWN_IT,An official who carries a mace of office,An official who carries a mace of office,en,,0,"erronea attribuzione, dovrebbe essere mazziere non mazza",,,,TRUE,,
mazza,n,no,asm,bn:00052537n,OMWN_IT,A ceremonial staff carried as a symbol of office or authority,A ceremonial staff carried as a symbol of office or authority,en,0,0,,,,,TRUE,,
mazza,n,no,asm,bn:00053891n,IWN,Grosso martello di legno.// Grosso martello di legno,A heavy long-handled hammer used to drive stakes or wedges,it,0,0,,,,,TRUE,,
superbia,n,no,svp,bn:00064338n,IWN,"Un sentimento di auto-stima e valore personale;sentimento della propria dignità;l'essere fiero;fierezza.// L'essere fiero// Fierezza// Sentimento della propria dignità// Con superbia si intende la pretesa di meritare per se stessi, con ogni mezzo, una posizione di privilegio sempre maggiore rispetto agli altri.// Il termine orgoglio si riferisce ad un forte senso di autostima e fiducia nelle proprie capacità, unito alla gratificazione conseguente all'affermazione di sé, di un proprio importante risultato, o di quello di un gruppo con cui ci si identifica.// Opportuna - o erratamente alta - stima di sè stessi, dei propri risultati, della propria dignità.",A feeling of self-respect and personal worth,it,0,2,,,,,FALSE,,2
mazza,n,no,asm,bn:03506811n,WIKITR,A mace is a traditional Chinese measurement of weight in East Asia that was also used as a currency denomination.,A mace is a traditional Chinese measurement of weight in East Asia that was also used as a currency denomination.,en,,0,attribuzione errata dovuta probabilmrente a traduzione automatica,,,,TRUE,,
mazza,n,no,asm,bn:15843914n,WIKIDATA,Mazza is an Italian surname.,Mazza is an Italian surname.,en,0,0,nome proprio,,,,TRUE,,
boria,n,no,cds,bn:00064342n,OMWN_IT,L'essere altero ed arrogante.// L'essere altero ed arrogante,Unreasonable and inordinate self-esteem (personified as one of the deadly sins),it,3,2,,,FALSE,FALSE,FALSE,,3
